id,name,rating,review,price_level,category,services,address,open_hours,phone,latitude,longitude,url,cluster,source_category,source_file,_lat_r,_lon_r,rejection_reason
1038,Tanjung uma,4.0,1,0,Housing development,[],"4XWX+8CJ, Tanjung Uma, Lubuk Baja, Batam City, Riau Islands, Indonesia",[],,1.1458464,103.9985199,https://www.google.com/maps/place/Tanjung+uma/data=!4m7!3m6!1s0x31d98b00781afd47:0x14ae396c8a9a20cc!8m2!3d1.1458464!4d103.9985199!16s%2Fg%2F11ldv4ww89!19sChIJR_0aeACL2TERzCCaimw5rhQ?authuser=0&hl=en&rclk=1,3.0,Education,Indonesia.Batam.School.202408060757.db,1.14585,103.99852,duplicate_cross_file
1173,PERUM TIBAN MAS INDAH,4.4,17,0,Housing development,[],"4XFH+WPQ, Tiban Indah, Sekupang, Batam City, Riau Islands, Indonesia",[],,1.1248355,103.9793453,https://www.google.com/maps/place/PERUM+TIBAN+MAS+INDAH/data=!4m7!3m6!1s0x31d98bbc203ab2f7:0x1b48d5fbbdf1a4b7!8m2!3d1.1248355!4d103.9793453!16s%2Fg%2F11f345983x!19sChIJ97I6ILyL2TERt6TxvfvVSBs?authuser=0&hl=en&rclk=1,3.0,Education,Indonesia.Batam.School.202408060757.db,1.12484,103.97935,duplicate_cross_file
1378,Perumahan Tiban Asri,4.4,26,0,Housing development,[],"Tiban Baru, Sekupang, Batam City, Riau Islands 29424, Indonesia",[],,1.1078459,103.9615115,https://www.google.com/maps/place/Perumahan+Tiban+Asri/data=!4m7!3m6!1s0x31d98b8212bad93b:0x6d83b786aa93daee!8m2!3d1.1078459!4d103.9615115!16s%2Fg%2F11c716s8nc!19sChIJO9m6EoKL2TER7tqTqoa3g20?authuser=0&hl=en&rclk=1,-1.0,Education,Indonesia.Batam.School.202408060757.db,1.10785,103.96151,duplicate_cross_file
1389,Komp Tiban Makmur Tahap 1,4.4,34,0,Housing complex,[],"Makmur Blok H,, Jl. Laksamana Bintan No.1, Tiban Lama, Batam Kota, Batam City, Riau Islands 29444, Indonesia",[],,1.1261703,103.970572,https://www.google.com/maps/place/Komp+Tiban+Makmur+Tahap+1/data=!4m7!3m6!1s0x31d98ba4d3362da9:0x83ad98d1de92f9cb!8m2!3d1.1261703!4d103.970572!16s%2Fg%2F11c60jkp0g!19sChIJqS0206SL2TERy_mS3tGYrYM?authuser=0&hl=en&rclk=1,3.0,Education,Indonesia.Batam.School.202408060757.db,1.12617,103.97057,duplicate_cross_file
1426,Tiban Makmur Residence Tahap 2,4.3,36,0,Housing complex,[],"4XGC+MC, Tiban Makmur Residence, Block S No. 12, Patam Lestari, Sekupang, Batam City, Riau Islands 29424, Indonesia",[],,1.1275992,103.9720389,https://www.google.com/maps/place/Tiban+Makmur+Residence+Tahap+2/data=!4m7!3m6!1s0x31d98b90d5f15dd7:0xb8a8baefa6ec4bd!8m2!3d1.1275992!4d103.9720389!16s%2Fg%2F11j6whrf2_!19sChIJ113x1ZCL2TERvcRu-q6Ligs?authuser=0&hl=en&rclk=1,3.0,Education,Indonesia.Batam.School.202408060757.db,1.1276,103.97204,duplicate_cross_file
1796,Pelita III,5.0,4,0,Lodging,[],"Pelita III No.Kel, Kp. Pelita, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444, Indonesia",[],,1.1416476,104.0202912,https://www.google.com/maps/place/Pelita+III/data=!4m7!3m6!1s0x31d989adb451e4db:0x9ed88c4625dd866c!8m2!3d1.1416476!4d104.0202912!16s%2Fg%2F11h3m874z1!19sChIJ2-RRtK2J2TERbIbdJUaM2J4?authuser=0&hl=en&rclk=1,3.0,Education,Indonesia.Batam.School.202408060757.db,1.14165,104.02029,duplicate_cross_file
1832,Akkes Kartini Batam,5.0,29,0,School,[],"Jl. Budi Kemuliaan No.01, Seraya, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29483, Indonesia",[],,1.1471799,104.0177551,https://www.google.com/maps/place/Akkes+Kartini+Batam/data=!4m7!3m6!1s0x31d989950c5d80b3:0x38743140a5ca9f1!8m2!3d1.1471799!4d104.0177551!16s%2Fg%2F11j5flvfmn!19sChIJs4BdDJWJ2TER8alcChRDhwM?authuser=0&hl=en&rclk=1,3.0,Education,Indonesia.Batam.School.202408060757.db,1.14718,104.01776,duplicate_cross_file
2078,Masjid Al ikhlas teluk bakau batu besar Nongsa batam,4.3,11,0,Mosque,[],"448M+MWG, Jl. Hang Kesturi, Batu Besar, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29467, Indonesia",[],,1.1166865,104.1348134,https://www.google.com/maps/place/Masjid+Al+ikhlas+teluk+bakau+batu+besar+Nongsa+batam/data=!4m7!3m6!1s0x31d9873a7ed5ff97:0xd772ef7f0d830111!8m2!3d1.1166865!4d104.1348134!16s%2Fg%2F11fmvg7nsb!19sChIJl__VfjqH2TEREQGDDX_vctc?authuser=0&hl=en&rclk=1,4.0,Education,Indonesia.Batam.School.202408060757.db,1.11669,104.13481,duplicate_cross_file
2085,Pulau Bakau,0.0,0,0,Island,[],"Tanjung Riau, Sekupang, Batam City, Riau Islands, Indonesia",[],,1.1033333,103.9191667,https://www.google.com/maps/place/Pulau+Bakau/data=!4m7!3m6!1s0x31d98b55c3c48cc9:0xc3cf2297af589298!8m2!3d1.1033333!4d103.9191667!16s%2Fg%2F11c534gpg9!19sChIJyYzEw1WL2TERmJJYr5ciz8M?authuser=0&hl=en&rclk=1,-1.0,Education,Indonesia.Batam.School.202408060757.db,1.10333,103.91917,duplicate_cross_file
2131,Nginang,4.3,16,0,Island,[],"Ngenang, Nongsa, Batam City, Riau Islands, Indonesia",[],,1.0094444,104.1691667,https://www.google.com/maps/place/Nginang/data=!4m7!3m6!1s0x31d99b3f8fcd59ff:0x2172f3788f71f282!8m2!3d1.0094444!4d104.1691667!16s%2Fg%2F11c1p8fgs3!19sChIJ_1nNjz-b2TERgvJxj3jzciE?authuser=0&hl=en&rclk=1,-1.0,Education,Indonesia.Batam.School.202408060757.db,1.00944,104.16917,duplicate_cross_file
2270,Batu besar,5.0,3,0,Mosque,[],"545H+CWV, Kampung tenggah, Nongsa, Batam City, Riau Islands, Indonesia",[],,1.1586122,104.1297976,https://www.google.com/maps/place/Batu+besar/data=!4m7!3m6!1s0x31d987b12ceb6ee1:0xc81db7af7d8368e0!8m2!3d1.1586122!4d104.1297976!16s%2Fg%2F11k9rz_419!19sChIJ4W7rLLGH2TER4GiDfa-3Hcg?authuser=0&hl=en&rclk=1,4.0,Education,Indonesia.Batam.School.202408060757.db,1.15861,104.1298,duplicate_cross_file
2277,Sambau,4.0,3,0,Housing society,[],"5456+36, Sambau, Nongsa, Batam City, Riau Islands 29465, Indonesia",[],,1.1576789,104.1105404,https://www.google.com/maps/place/Sambau/data=!4m7!3m6!1s0x31d987decfe34aa9:0xc82a76040d51b82c!8m2!3d1.1576789!4d104.1105404!16s%2Fg%2F11s241ch2_!19sChIJqUrjz96H2TERLLhRDQR2Ksg?authuser=0&hl=en&rclk=1,4.0,Education,Indonesia.Batam.School.202408060757.db,1.15768,104.11054,duplicate_cross_file
2303,Galang-baru Island,4.4,149,0,Island,[],"Galang Baru, Galang, Batam City, Riau Islands, Indonesia",[],,0.6610442,104.2570364,https://www.google.com/maps/place/Galang-baru+Island/data=!4m7!3m6!1s0x31d9a99ac604426f:0x7b5184201491a767!8m2!3d0.6610442!4d104.2570364!16s%2Fg%2F11b_0f22ts!19sChIJb0IExpqp2TERZ6eRFCCEUXs?authuser=0&hl=en&rclk=1,-1.0,Education,Indonesia.Batam.School.202408060757.db,0.66104,104.25704,duplicate_cross_file
2309,Galang baru,4.0,1,0,Tourist attraction,[],"M764+6HP, Pulau Galang-baru, Galang Baru, Galang, Kota Batam, Kepulauan Riau 29487, Indonesia",[],+62 813-6357-0886,0.6605779,104.2564455,https://www.google.com/maps/place/Galang+baru/data=!4m7!3m6!1s0x31d9a94bb7293715:0x99323bed777c87e0!8m2!3d0.6605779!4d104.2564455!16s%2Fg%2F11rkp7jj7y!19sChIJFTcpt0up2TER4Id8d-07Mpk?authuser=0&hl=en&rclk=1,-1.0,Education,Indonesia.Batam.School.202408060757.db,0.66058,104.25645,duplicate_cross_file
2319,Galang,0.0,0,0,Coffee shop,"['Dine-in', 'Takeaway']","M764+CR7, Galang Baru, Galang, Batam City, Riau Islands, Indonesia",[],,0.6610442,104.2570364,https://www.google.com/maps/place/Galang/data=!4m7!3m6!1s0x31d9a9553032c145:0x360dd97c73e28920!8m2!3d0.6610442!4d104.2570364!16s%2Fg%2F11s_xwkqtc!19sChIJRcEyMFWp2TERIInic3zZDTY?authuser=0&hl=en&rclk=1,-1.0,Education,Indonesia.Batam.School.202408060757.db,0.66104,104.25704,duplicate_cross_file
2321,Kantor Lurah Galang Baru,0.0,0,0,City government office,[],"M6PW+F6M, Galang Baru, Galang, Batam City, Riau Islands, Indonesia",[],,0.6862212,104.2455612,https://www.google.com/maps/place/Kantor+Lurah+Galang+Baru/data=!4m7!3m6!1s0x31d9a9af2af820bf:0x137c300ec58d4744!8m2!3d0.6862212!4d104.2455612!16s%2Fg%2F11g6xjk6hk!19sChIJvyD4Kq-p2TERREeNxQ4wfBM?authuser=0&hl=en&rclk=1,-1.0,Education,Indonesia.Batam.School.202408060757.db,0.68622,104.24556,duplicate_cross_file
2329,Dapur tiga,0.0,0,0,Apartment building,[],"Q6V4+WV3 Dapur tiga air naga, Sijantung, Galang, Kota Batam, Kepulauan Riau, Indonesia",[],,0.7947529,104.2071768,https://www.google.com/maps/place/Dapur+tiga/data=!4m7!3m6!1s0x31d9a7f1565e96fb:0xff3c13c6695e0504!8m2!3d0.7947529!4d104.2071768!16s%2Fg%2F11v9zrprct!19sChIJ-5ZeVvGn2TERBAVeacYTPP8?authuser=0&hl=en&rclk=1,2.0,Education,Indonesia.Batam.School.202408060757.db,0.79475,104.20718,duplicate_cross_file
2350,Pantai Sembulang,3.7,3,0,Tourist attraction,[],"V757+4P2 Beach, Sembulang, Galang, Kota Batam, Kepulauan Riau, Indonesia",[],,0.8577558,104.2642628,https://www.google.com/maps/place/Pantai+Sembulang/data=!4m7!3m6!1s0x31d9a18b6d33473f:0x159459ff48159a61!8m2!3d0.8577558!4d104.2642628!16s%2Fg%2F11qg66w9v0!19sChIJP0czbYuh2TERYZoVSP9ZlBU?authuser=0&hl=en&rclk=1,-1.0,Education,Indonesia.Batam.School.202408060757.db,0.85776,104.26426,duplicate_cross_file
2431,Gedung Temoyong,0.0,0,0,Community center,[],"Jl. Duyung No.8, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444, Indonesia",[],,1.1556054,104.0013212,https://www.google.com/maps/place/Gedung+Temoyong/data=!4m7!3m6!1s0x31d98bed35e493a5:0xbef0a9734c5bc0e0!8m2!3d1.1556054!4d104.0013212!16s%2Fg%2F11lgmpxk5z!19sChIJpZPkNe2L2TER4MBbTHOp8L4?authuser=0&hl=en&rclk=1,3.0,Education,Indonesia.Batam.School.202408060757.db,1.15561,104.00132,duplicate_cross_file
2503,Rumah Sakit St  Elisabeth Sei Lekop,4.4,75,0,Medical Center,,"Jl. Utama Sei Binti, Sungai Lekop, Kec. Sagulung, Kota Batam, Kepulauan Riau 29432, Indonesia",[object Object],+62 778 3850268,1.0236441,103.946014,https://www.google.com/maps/place/Rumah+Sakit+St.+Elisabeth+Sei+Lekop/data=!4m7!3m6!1s0x31d9929c622c917f:0x4e5a37c057d08317!8m2!3d1.0236441!4d103.946014!16s%2Fg%2F11b7b3k8fj!19sChIJf5EsYpyS2TERF4PQV8A3Wk4?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,1.02364,103.94601,duplicate_cross_file
2531,Akkes Kartini Batam (Akademi Kesehatan Kartini Batam),5.0,29,0,School,,"Jl. Budi Kemuliaan No.01, Seraya, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29483",[object Object],,1.1471799,104.0177551,https://www.google.com/maps/place/Akkes+Kartini+Batam/data=!4m7!3m6!1s0x31d989950c5d80b3:0x38743140a5ca9f1!8m2!3d1.1471799!4d104.0177551!16s%2Fg%2F11j5flvfmn!19sChIJs4BdDJWJ2TER8alcChRDhwM?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,1.14718,104.01776,duplicate_cross_file
2567,Psht rayon punggur (Martial arts school),0.0,0,0,,,"34F8+WHQ, Blok saroja kavling baru, RT.002/RW.017, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29467",[object Object],,1.0748499,104.116472,https://www.google.com/maps/place/Psht+rayon+punggur/data=!4m7!3m6!1s0x31d98519de62286b:0xf5ee8da9944cd17a!8m2!3d1.0748499!4d104.116472!16s%2Fg%2F11tt0nyq00!19sChIJayhi3hmF2TERetFMlKmN7vU?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,1.07485,104.11647,duplicate_cross_file
2629,Pelunggut River (Sungai Pelunggut),0.0,0,0,Riau Islands,,,[object Object],,1.0226772,103.9666115,https://www.google.com/maps/place/Pelunggut+River/data=!4m7!3m6!1s0x31d9927b9fd79367:0x9328af0010884003!8m2!3d1.0226772!4d103.9666115!16s%2Fg%2F15dpbv7x!19sChIJZ5PXn3uS2TERA0CIEACvKJM?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,1.02268,103.96661,duplicate_cross_file
2645,SD Negeri 008 Lubuk Baja,4.6,21,0,Elementary school,,"Jl. Pelita VII No.D3, RW.2, Kp. Pelita, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444",[object Object],(0778) 426454,1.1396685,104.0204168,https://www.google.com/maps/place/SD+Negeri+008+Lubuk+Baja/data=!4m7!3m6!1s0x31d98982d95b57f5:0x95bd7bd93fd6c226!8m2!3d1.1396685!4d104.0204168!16s%2Fg%2F112yfndsf!19sChIJ9Vdb2YKJ2TERJsLWP9l7vZU?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,1.13967,104.02042,duplicate_cross_file
2661,Kelurahan Sei Pelungut,2.7,10,0,City clerk's office,,"2XH5+FG2, Jalan Raya Dapur 21, Sungai Pelunggut, Kec. Sagulung, Kota Batam, Kepulauan Riau 29434",[object Object],(0778) 5681212,1.028628,103.9587596,https://www.google.com/maps/place/Kelurahan+Sei+Pelungut/data=!4m7!3m6!1s0x31d98d7fb84fff95:0xb6779faa0f10a4d7!8m2!3d1.028628!4d103.9587596!16s%2Fg%2F11byp6d8cn!19sChIJlf9PuH-N2TER16QQD6qfd7Y?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,1.02863,103.95876,duplicate_cross_file
2681,SMA Kartini Batam,4.6,38,0,High school,,"Jl. Budi Kemuliaan No.1, Kp. Pelita, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29432",[object Object],(0778) 453731,1.1468078,104.0173943,https://www.google.com/maps/place/SMA+Kartini+Batam/data=!4m7!3m6!1s0x31d989856b52b377:0xdd2a6a8ee72907c1!8m2!3d1.1468078!4d104.0173943!16s%2Fg%2F112ygdvsg!19sChIJd7NSa4WJ2TERwQcp545qKt0?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,1.14681,104.01739,duplicate_cross_file
2683,TPU Muslim Sei Temiang,4.4,8,0,Cemetery,,"3X89+M43 TPU Temiang, Tj. Riau, Kec. Sekupang, Kota Batam, Kepulauan Riau 29425","[{""day"": ""Wednesday"", ""hours"": ""06:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""06:00 - 23:00""}, {""day"": ""Friday"", ""hours"": ""06:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""06:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""06:00 - 23:00""}, {""day"": ""Monday"", ""hours"": ""06:00 - 23:00""}, {""day"": ""Tuesday"", ""hours"": ""06:00 - 23:00""}]",,1.0666392,103.9677966,https://www.google.com/maps/place/TPU+Muslim+Sei+Temiang/data=!4m7!3m6!1s0x31d98dc152f8c927:0x794dabce433ee59a!8m2!3d1.0666392!4d103.9677966!16s%2Fg%2F11kvqv2qx_!19sChIJJ8n4UsGN2TERmuU-Q86rTXk?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,1.06664,103.9678,duplicate_cross_file
2686,TPU Muslim (Blok Q) Sei Temiang,5.0,4,0,Cemetery,,"3X8C+Q4F, Tanjung Riau, Sekupang, Batam City, Riau Islands 29425",[object Object],0821-7273-7532,1.0669329,103.9702834,https://www.google.com/maps/place/TPU+Muslim+%28Blok+Q%29+Sei+Temiang/data=!4m7!3m6!1s0x31d98d98c353c22f:0x146140b608cc4245!8m2!3d1.0669329!4d103.9702834!16s%2Fg%2F11n137m5bv!19sChIJL8JTw5iN2TERRULMCLZAYRQ?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,1.06693,103.97028,duplicate_cross_file
2687,Posyandu Sei Temiang (Health consultant),0.0,0,0,,,"3XH3+V9R, Jl. KH Ahmad Dahlan, Tj. Riau, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424",[object Object],,1.0798419,103.9533702,https://www.google.com/maps/place/Posyandu+Sei+Temiang/data=!4m7!3m6!1s0x31d98d003d910107:0x6bb1540818e920f6!8m2!3d1.0798419!4d103.9533702!16s%2Fg%2F11vzp9qx89!19sChIJBwGRPQCN2TER9iDpGAhUsWs?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,1.07984,103.95337,duplicate_cross_file
2690,Ramiro Garden  Sei Temiang  Batu Aji Batam Island,5.0,4,0,Plant nursery,,"3XJ3+4VP, Jl. KH Ahmad Dahlan, Tj. Riau, Kec. Sekupang, Kota Batam, Kepulauan Riau 29425","[{""day"": ""Wednesday"", ""hours"": ""07:00 - 17:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 17:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 17:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 17:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 17:00""}, {""day"": ""Monday"", ""hours"": ""07:00 - 17:00""}, {""day"": ""Tuesday"", ""hours"": ""07:00 - 17:00""}]",0813-7208-4063,1.0803278,103.9547171,"https://www.google.com/maps/place/Ramiro+Garden,+Sei+Temiang,+Batu+Aji+Batam+Island/data=!4m7!3m6!1s0x31d98cf38616bccf:0xba4338dc2db05029!8m2!3d1.0803278!4d103.9547171!16s%2Fg%2F11g72g2q0y!19sChIJz7wWhvOM2TERKVCwLdw4Q7o?authuser=0&hl=en&rclk=1",0,Education,Indonesia.Batam.School.202408060757.db,1.08033,103.95472,duplicate_cross_file
2719,Perum GMP Tanjung Sengkuang,4.1,30,0,School,,"Tanjung Sengkuang, Batu Ampar, Batam City, Riau Islands",[object Object],,1.1840416,104.0174875,https://www.google.com/maps/place/Perum.GMP+Tanjung+Sengkuang/data=!4m7!3m6!1s0x31da275a64079f41:0x6da8e34e61db3610!8m2!3d1.1840416!4d104.0174875!16s%2Fg%2F11ckvwgtr4!19sChIJQZ8HZFon2jEREDbbYU7jqG0?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,1.18404,104.01749,duplicate_cross_file
2780,Sekretariat   IKS  PI  KERA SAKTI,4.5,4,0,Self defense school,,"Jl. Bengkong Harapan II No.105 Blok I, Bengkong Laut, Kec. Bengkong, Kota Batam, Kepulauan Riau 29444, Indonesia",[object Object],+62 853-7578-4643,1.153212,104.0288093,https://www.google.com/maps/place/Sekretariat+%22+IKS.+PI%22+KERA+SAKTI/data=!4m7!3m6!1s0x31d9898302360d03:0xbc3f9d22cf0bd41f!8m2!3d1.153212!4d104.0288093!16s%2Fg%2F11gmfycjn7!19sChIJAw02AoOJ2TERH9QLzyKdP7w?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,1.15321,104.02881,duplicate_cross_file
2901,BAR Teluk Bakau,4.6,14,0,Homestay,,"445G+87P, Batu Besar, Nongsa, Batam City, Riau Islands 29467",[object Object],0859-6029-7650,1.1082781,104.1257473,https://www.google.com/maps/place/BAR+Teluk+Bakau/data=!4m7!3m6!1s0x31d987a431e93485:0x1a59eb8ae2fc24e4!8m2!3d1.1082781!4d104.1257473!16s%2Fg%2F11t29fwq8l!19sChIJhTTpMaSH2TER5CT84orrWRo?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,1.10828,104.12575,duplicate_cross_file
2994,Galang Baru (Galang),0.0,0,0,,,,[object Object],,0.6610442,104.2570364,https://www.google.com/maps/place/Galang+Baru/data=!4m7!3m6!1s0x31d9a9e6de67d7bb:0xacbdff3c883e0ad4!8m2!3d0.6610442!4d104.2570364!16s%2Fg%2F12hhhk079!19sChIJu9dn3uap2TER1Ao-iDz_vaw?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,0.66104,104.25704,duplicate_cross_file
3002,Galang Refugee Camp (Camp Vietnam),4.4,742,0,Tourist attraction,,"Q59R+82J, Sijantung, Galang, Batam City, Riau Islands 29485","[{""day"": ""Wednesday"", ""hours"": ""07:30 - 16:30""}, {""day"": ""Thursday"", ""hours"": ""07:30 - 16:30""}, {""day"": ""Friday"", ""hours"": ""07:30 - 16:30""}, {""day"": ""Saturday"", ""hours"": ""07:30 - 17:30""}, {""day"": ""Sunday"", ""hours"": ""07:30 - 17:30""}, {""day"": ""Monday"", ""hours"": ""07:30 - 16:30""}, {""day"": ""Tuesday"", ""hours"": ""07:30 - 16:30""}]",,0.7683303,104.1900253,https://www.google.com/maps/place/Galang+Refugee+Camp+%28Camp+Vietnam%29/data=!4m7!3m6!1s0x31d9a42b2c260223:0x9b6878c2fd108541!8m2!3d0.7683303!4d104.1900253!16zL20vMDV5ejl6!19sChIJIwImLCuk2TERQYUQ_cJ4aJs?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,0.76833,104.19003,duplicate_cross_file
3020,Ex Camp Vietnam,4.4,742,0,Museum,,"Q623+WFR, pulau galang batam kepulauan Riau, Sijantung, Galang, Kota Batam, Kepulauan Riau 29485","[{""day"": ""Wednesday"", ""hours"": ""07:30 - 20:00""}, {""day"": ""Thursday"", ""hours"": ""07:30 - 20:00""}, {""day"": ""Friday"", ""hours"": ""07:30 - 20:00""}, {""day"": ""Saturday"", ""hours"": ""07:30 - 20:00""}, {""day"": ""Sunday"", ""hours"": ""07:30 - 20:00""}, {""day"": ""Monday"", ""hours"": ""07:30 - 20:00""}, {""day"": ""Tuesday"", ""hours"": ""07:30 - 20:00""}]",,0.7523504,104.2036392,"https://www.google.com/maps/place/Ex+Camp+Vietnam/@0.7523504,104.2036392,17z/data=!3m1!4b1!4m6!3m5!1s0x31d9a66df7b0f755:0x466a6e23a4c6102d!8m2!3d0.7523504!4d104.2036392!16s%2Fg%2F11c20q9_0j?authuser=0&hl=en&entry=ttu",0,Education,Indonesia.Batam.School.202408060757.db,0.75235,104.20364,duplicate_cross_file
3021,Puskesmas Rempang Cate,4.8,50,0,Public medical center,,"W46C+V87, Rempang Cate, Galang, Batam City, Riau Islands 29482, Indonesia",[object Object],,0.912162,104.120804,https://www.google.com/maps/place/Puskesmas+Rempang+Cate/data=!4m7!3m6!1s0x31d99835b3feb5e1:0xc242de88f3eca883!8m2!3d0.912162!4d104.120804!16s%2Fg%2F11c5h36fty!19sChIJ4bX-szWY2TERg6js84jeQsI?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,0.91216,104.1208,duplicate_cross_file
3023,Galang Island (Pulau Galang),4.3,184,0,Island,,"Galang, Batam City, Riau Islands",[object Object],,0.7393925,104.2279672,"https://www.google.com/maps/place/Galang+Island/@0.746828,104.2403185,13z/data=!3m1!4b1!4m6!3m5!1s0x31d9a7cad00099b3:0xb7643c5b6dcb4f98!8m2!3d0.7393925!4d104.2279672!16zL20vMDV5eXdr?authuser=0&hl=en&entry=ttu",0,Education,Indonesia.Batam.School.202408060757.db,0.73939,104.22797,duplicate_cross_file
3026,Jembatan 6 Barelang,4.5,122,0,Bridge,,"Unnamed Rd, Galang Baru, Galang, Kota Batam, Kepulauan Riau 29485",[object Object],,0.7196017,104.2116831,https://www.google.com/maps/place/Jembatan+6+Barelang/data=!4m7!3m6!1s0x31d9a8bc940e8f39:0xbc20fc5710c871d6!8m2!3d0.7196017!4d104.2116831!16s%2Fg%2F11c0rqydd0!19sChIJOY8OlLyo2TER1nHIEFf8ILw?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,0.7196,104.21168,duplicate_cross_file
3028,Kantor Lurah Galang Baru (City government office),0.0,0,0,,,"M6PW+F6M, Galang Baru, Galang, Batam City, Riau Islands",[object Object],,0.6862212,104.2455612,https://www.google.com/maps/place/Kantor+Lurah+Galang+Baru/data=!4m7!3m6!1s0x31d9a9af2af820bf:0x137c300ec58d4744!8m2!3d0.6862212!4d104.2455612!16s%2Fg%2F11g6xjk6hk!19sChIJvyD4Kq-p2TERREeNxQ4wfBM?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,0.68622,104.24556,duplicate_cross_file
3047,Pulau Air Raja,4.7,70,0,Recreation center,,"X593+RHX, Air Raja, Galang, Batam City, Riau Islands",[object Object],0813-7870-9616,0.9696055,104.1539761,https://www.google.com/maps/place/Pulau+Air+Raja/data=!4m7!3m6!1s0x31d99bc9bf920bf5:0xe1ec23f7e077f8c7!8m2!3d0.9696055!4d104.1539761!16s%2Fg%2F11g9vs7lzs!19sChIJ9QuSv8mb2TERx_h34Pcj7OE?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,0.96961,104.15398,duplicate_cross_file
3049,Air Raja (Galang),0.0,0,0,,,"X594+94M, Air Raja, Galang, Batam City, Riau Islands",[object Object],,0.9684532,104.1611302,https://www.google.com/maps/place/Air+Raja/data=!4m7!3m6!1s0x31d99bc649aa477d:0xc319f2c38d2a1ba!8m2!3d0.9684532!4d104.1611302!16s%2Fg%2F12hhhbx2k!19sChIJfUeqScab2TERuqHSOCyfMQw?authuser=0&hl=en&rclk=1,0,Education,Indonesia.Batam.School.202408060757.db,0.96845,104.16113,duplicate_cross_file
3083,Kelurahan Karas  Kecamatan Galang Kota Batam,3.5,2,0,Government office,,"Q84C+CR6, Karas, Galang, Batam City, Riau Islands, Indonesia",[object Object],,0.7560285,104.3220278,"https://www.google.com/maps/place/Kelurahan+Karas,+Kecamatan+Galang+Kota+Batam/data=!4m7!3m6!1s0x31d9085ac416d8ab:0x3a253f927192b6c1!8m2!3d0.7560285!4d104.3220278!16s%2Fg%2F11c67r0k2h!19sChIJq9gWxFoI2TERwbaScZI_JTo?authuser=0&hl=en&rclk=1",0,Education,Indonesia.Batam.School.202408060757.db,0.75603,104.32203,duplicate_cross_file
